task,repo,commit_hash,docker_image,data_source,ability,has_problem,has_tests
numpy:d69d51c0d26fef3f8914aaa3d9af21348fe7a043,numpy,d69d51c0d26fef3f8914aaa3d9af21348fe7a043,namanjain12/numpy_final:d69d51c0d26fef3f8914aaa3d9af21348fe7a043,swe,swe,True,True
numpy:d6a8cabd725e93a1dcfc03f0b4154dd96fd4ce8f,numpy,d6a8cabd725e93a1dcfc03f0b4154dd96fd4ce8f,namanjain12/numpy_final:d6a8cabd725e93a1dcfc03f0b4154dd96fd4ce8f,swe,swe,True,True
numpy:d7a43dfa91cc1363db64da8915db2b4b6c847b81,numpy,d7a43dfa91cc1363db64da8915db2b4b6c847b81,namanjain12/numpy_final:d7a43dfa91cc1363db64da8915db2b4b6c847b81,swe,swe,True,True
numpy:d8047967b6545b8677727b1257965db9d0c95d30,numpy,d8047967b6545b8677727b1257965db9d0c95d30,namanjain12/numpy_final:d8047967b6545b8677727b1257965db9d0c95d30,swe,swe,True,True
numpy:d805e9b66228e68a0eb14d901cd350159c49af18,numpy,d805e9b66228e68a0eb14d901cd350159c49af18,namanjain12/numpy_final:d805e9b66228e68a0eb14d901cd350159c49af18,swe,swe,True,True
numpy:d86e3fee3c9906ce0fad36520de86d9ac306cee8,numpy,d86e3fee3c9906ce0fad36520de86d9ac306cee8,namanjain12/numpy_final:d86e3fee3c9906ce0fad36520de86d9ac306cee8,swe,swe,True,True
numpy:d89bc4bbf541affbcf87498ff4af86b9451480cd,numpy,d89bc4bbf541affbcf87498ff4af86b9451480cd,namanjain12/numpy_final:d89bc4bbf541affbcf87498ff4af86b9451480cd,swe,swe,True,True
numpy:d8d7c2528b99094358a57e53bb7a67bcacb679ae,numpy,d8d7c2528b99094358a57e53bb7a67bcacb679ae,namanjain12/numpy_final:d8d7c2528b99094358a57e53bb7a67bcacb679ae,swe,swe,True,True
numpy:d9b26f804117ebc1f591dff33d06ce2339af9339,numpy,d9b26f804117ebc1f591dff33d06ce2339af9339,namanjain12/numpy_final:d9b26f804117ebc1f591dff33d06ce2339af9339,swe,swe,True,True
numpy:d9c1a1f91a3983469de7086ff589a6aeaa353b3e,numpy,d9c1a1f91a3983469de7086ff589a6aeaa353b3e,namanjain12/numpy_final:d9c1a1f91a3983469de7086ff589a6aeaa353b3e,swe,swe,True,True
numpy:db1a3432cb347808f297af51ca16a016fef934b3,numpy,db1a3432cb347808f297af51ca16a016fef934b3,namanjain12/numpy_final:db1a3432cb347808f297af51ca16a016fef934b3,swe,swe,True,True
numpy:db5750f6cdc2715f1c65be31f985e2cd2699d2e0,numpy,db5750f6cdc2715f1c65be31f985e2cd2699d2e0,namanjain12/numpy_final:db5750f6cdc2715f1c65be31f985e2cd2699d2e0,swe,swe,True,True
numpy:db5f9d3a61d639b4fdb95c161012678ea8847424,numpy,db5f9d3a61d639b4fdb95c161012678ea8847424,namanjain12/numpy_final:db5f9d3a61d639b4fdb95c161012678ea8847424,swe,swe,True,True
numpy:dbd2324d8e28dcdac53f800cc3d11158bac3ff7b,numpy,dbd2324d8e28dcdac53f800cc3d11158bac3ff7b,namanjain12/numpy_final:dbd2324d8e28dcdac53f800cc3d11158bac3ff7b,swe,swe,True,True
numpy:dc535524e57f42a3407c068327d972996450574e,numpy,dc535524e57f42a3407c068327d972996450574e,namanjain12/numpy_final:dc535524e57f42a3407c068327d972996450574e,swe,swe,True,True
numpy:dc7dafe70a53d6c122091516f34058bd0a6d89e1,numpy,dc7dafe70a53d6c122091516f34058bd0a6d89e1,namanjain12/numpy_final:dc7dafe70a53d6c122091516f34058bd0a6d89e1,swe,swe,True,True
numpy:dd86461e045557d87a487d1edab9617f0ed4b58f,numpy,dd86461e045557d87a487d1edab9617f0ed4b58f,namanjain12/numpy_final:dd86461e045557d87a487d1edab9617f0ed4b58f,swe,swe,True,True
numpy:dd866e3eb0371103fc30dffd743953bd927033a2,numpy,dd866e3eb0371103fc30dffd743953bd927033a2,namanjain12/numpy_final:dd866e3eb0371103fc30dffd743953bd927033a2,swe,swe,True,True
numpy:dd8a2a8e29b0dc85dca4d2964c92df3604acc212,numpy,dd8a2a8e29b0dc85dca4d2964c92df3604acc212,namanjain12/numpy_final:dd8a2a8e29b0dc85dca4d2964c92df3604acc212,swe,swe,True,True
numpy:dda20349d172ed09b949a3b819eb16a384cd29a8,numpy,dda20349d172ed09b949a3b819eb16a384cd29a8,namanjain12/numpy_final:dda20349d172ed09b949a3b819eb16a384cd29a8,swe,swe,True,True
numpy:ddb12e3328bc16175afb6996e0a69b5a9508298a,numpy,ddb12e3328bc16175afb6996e0a69b5a9508298a,namanjain12/numpy_final:ddb12e3328bc16175afb6996e0a69b5a9508298a,swe,swe,True,True
numpy:df00a6fa1afca742288a75c7b883f901668e0619,numpy,df00a6fa1afca742288a75c7b883f901668e0619,namanjain12/numpy_final:df00a6fa1afca742288a75c7b883f901668e0619,swe,swe,True,True
numpy:df2b5cc749f809276612418256b8875d54d2778f,numpy,df2b5cc749f809276612418256b8875d54d2778f,namanjain12/numpy_final:df2b5cc749f809276612418256b8875d54d2778f,swe,swe,True,True
numpy:df92d35d711c1f9201132285bde36cd2ca468d42,numpy,df92d35d711c1f9201132285bde36cd2ca468d42,namanjain12/numpy_final:df92d35d711c1f9201132285bde36cd2ca468d42,swe,swe,True,True
numpy:dfc567790badcc87822a39f5c35f0dd78b8c1599,numpy,dfc567790badcc87822a39f5c35f0dd78b8c1599,namanjain12/numpy_final:dfc567790badcc87822a39f5c35f0dd78b8c1599,swe,swe,True,True
numpy:e02cdeecff23914792291f76bd5804902f0006c1,numpy,e02cdeecff23914792291f76bd5804902f0006c1,namanjain12/numpy_final:e02cdeecff23914792291f76bd5804902f0006c1,swe,swe,True,True
numpy:e0577251672dd2ceb905a6589beb1bf6825f98fc,numpy,e0577251672dd2ceb905a6589beb1bf6825f98fc,namanjain12/numpy_final:e0577251672dd2ceb905a6589beb1bf6825f98fc,swe,swe,True,True
numpy:e141d9074e95bbdaa33ce727e9c9baa33d00875a,numpy,e141d9074e95bbdaa33ce727e9c9baa33d00875a,namanjain12/numpy_final:e141d9074e95bbdaa33ce727e9c9baa33d00875a,swe,swe,True,True
numpy:e1968acbedfb312b47993ac2869a5f544383195b,numpy,e1968acbedfb312b47993ac2869a5f544383195b,namanjain12/numpy_final:e1968acbedfb312b47993ac2869a5f544383195b,swe,swe,True,True
numpy:e1c42bb77fa727f0b214f3433207e20261acb57f,numpy,e1c42bb77fa727f0b214f3433207e20261acb57f,namanjain12/numpy_final:e1c42bb77fa727f0b214f3433207e20261acb57f,swe,swe,True,True
numpy:e1ccca947a297deb90301acc14b1e13e8dd0b816,numpy,e1ccca947a297deb90301acc14b1e13e8dd0b816,namanjain12/numpy_final:e1ccca947a297deb90301acc14b1e13e8dd0b816,swe,swe,True,True
numpy:e1ff6268a2e256bdb6cf6c06457456c7c4bd495d,numpy,e1ff6268a2e256bdb6cf6c06457456c7c4bd495d,namanjain12/numpy_final:e1ff6268a2e256bdb6cf6c06457456c7c4bd495d,swe,swe,True,True
numpy:e20d4b91d00cea1cf495d4cb85ee9bc2b7930a3d,numpy,e20d4b91d00cea1cf495d4cb85ee9bc2b7930a3d,namanjain12/numpy_final:e20d4b91d00cea1cf495d4cb85ee9bc2b7930a3d,swe,swe,True,True
numpy:e24895ce5c6568296b375b1fa5b15785f5d475e6,numpy,e24895ce5c6568296b375b1fa5b15785f5d475e6,namanjain12/numpy_final:e24895ce5c6568296b375b1fa5b15785f5d475e6,swe,swe,True,True
numpy:e25f7c9e314e79de6be5f17dc4c2c2be8ee9b753,numpy,e25f7c9e314e79de6be5f17dc4c2c2be8ee9b753,namanjain12/numpy_final:e25f7c9e314e79de6be5f17dc4c2c2be8ee9b753,swe,swe,True,True
numpy:e26738a628de0fe1897f2960708ec16e4c3177f7,numpy,e26738a628de0fe1897f2960708ec16e4c3177f7,namanjain12/numpy_final:e26738a628de0fe1897f2960708ec16e4c3177f7,swe,swe,True,True
numpy:e287741d60205bb920dea15d4e70178453db2788,numpy,e287741d60205bb920dea15d4e70178453db2788,namanjain12/numpy_final:e287741d60205bb920dea15d4e70178453db2788,swe,swe,True,True
numpy:e30cc8e1148523b270fb5884d3743e5968ed3cb1,numpy,e30cc8e1148523b270fb5884d3743e5968ed3cb1,namanjain12/numpy_final:e30cc8e1148523b270fb5884d3743e5968ed3cb1,swe,swe,True,True
numpy:e30d80266d476841e51d36432d1640f278a5fa05,numpy,e30d80266d476841e51d36432d1640f278a5fa05,namanjain12/numpy_final:e30d80266d476841e51d36432d1640f278a5fa05,swe,swe,True,True
numpy:e33b286755401d81a96bb2d847b46c3096ac9903,numpy,e33b286755401d81a96bb2d847b46c3096ac9903,namanjain12/numpy_final:e33b286755401d81a96bb2d847b46c3096ac9903,swe,swe,True,True
numpy:e36d7cab82570b82df3ff0dbc1fc066ae1632768,numpy,e36d7cab82570b82df3ff0dbc1fc066ae1632768,namanjain12/numpy_final:e36d7cab82570b82df3ff0dbc1fc066ae1632768,swe,swe,True,True
numpy:e3ed705e5d91b584e9191a20f3a4780d354271ff,numpy,e3ed705e5d91b584e9191a20f3a4780d354271ff,namanjain12/numpy_final:e3ed705e5d91b584e9191a20f3a4780d354271ff,swe,swe,True,True
numpy:e3f6bf79abcbda070556a8a524080c48be48f3a4,numpy,e3f6bf79abcbda070556a8a524080c48be48f3a4,namanjain12/numpy_final:e3f6bf79abcbda070556a8a524080c48be48f3a4,swe,swe,True,True
numpy:e52efca5accf06016ca4c1b180216e66db881ce2,numpy,e52efca5accf06016ca4c1b180216e66db881ce2,namanjain12/numpy_final:e52efca5accf06016ca4c1b180216e66db881ce2,swe,swe,True,True
numpy:e571559ded7f041acdb5130f5f8722fea44ff4ad,numpy,e571559ded7f041acdb5130f5f8722fea44ff4ad,namanjain12/numpy_final:e571559ded7f041acdb5130f5f8722fea44ff4ad,swe,swe,True,True
numpy:e6088dcc6d26e317979fb4b80c5f86f7459e5f7d,numpy,e6088dcc6d26e317979fb4b80c5f86f7459e5f7d,namanjain12/numpy_final:e6088dcc6d26e317979fb4b80c5f86f7459e5f7d,swe,swe,True,True
numpy:e6227a0326b503172fa9f95e0544a099ec85e05d,numpy,e6227a0326b503172fa9f95e0544a099ec85e05d,namanjain12/numpy_final:e6227a0326b503172fa9f95e0544a099ec85e05d,swe,swe,True,True
numpy:e62aa4968dd0926cf8307a24f06ae0bad4bdabc5,numpy,e62aa4968dd0926cf8307a24f06ae0bad4bdabc5,namanjain12/numpy_final:e62aa4968dd0926cf8307a24f06ae0bad4bdabc5,swe,swe,True,True
numpy:e6a7e05753f8a5f56de9653bfecd85a22f53d7c6,numpy,e6a7e05753f8a5f56de9653bfecd85a22f53d7c6,namanjain12/numpy_final:e6a7e05753f8a5f56de9653bfecd85a22f53d7c6,swe,swe,True,True
numpy:e744b031c20a9ca8fd550f2c51637cdbc8a40307,numpy,e744b031c20a9ca8fd550f2c51637cdbc8a40307,namanjain12/numpy_final:e744b031c20a9ca8fd550f2c51637cdbc8a40307,swe,swe,True,True
numpy:e77b53a880edf16808488084c67ef090c69b3258,numpy,e77b53a880edf16808488084c67ef090c69b3258,namanjain12/numpy_final:e77b53a880edf16808488084c67ef090c69b3258,swe,swe,True,True
numpy:e799be5f6a1bb2e0a294a1b0f03a1dc5333f529b,numpy,e799be5f6a1bb2e0a294a1b0f03a1dc5333f529b,namanjain12/numpy_final:e799be5f6a1bb2e0a294a1b0f03a1dc5333f529b,swe,swe,True,True
numpy:e7de401f5c9634a2a63eb8f44f2193be1a946191,numpy,e7de401f5c9634a2a63eb8f44f2193be1a946191,namanjain12/numpy_final:e7de401f5c9634a2a63eb8f44f2193be1a946191,swe,swe,True,True
numpy:e7f84cdf526f872d797eba5786bd16e580212f4f,numpy,e7f84cdf526f872d797eba5786bd16e580212f4f,namanjain12/numpy_final:e7f84cdf526f872d797eba5786bd16e580212f4f,swe,swe,True,True
numpy:e847a56a548b586a88084e8ec0dabfe8ae1f0e57,numpy,e847a56a548b586a88084e8ec0dabfe8ae1f0e57,namanjain12/numpy_final:e847a56a548b586a88084e8ec0dabfe8ae1f0e57,swe,swe,True,True
numpy:e8920038ade22a8966fb977e77aa00a82142901b,numpy,e8920038ade22a8966fb977e77aa00a82142901b,namanjain12/numpy_final:e8920038ade22a8966fb977e77aa00a82142901b,swe,swe,True,True
numpy:e908bfa9977a45b311ef09f03551aa1780686739,numpy,e908bfa9977a45b311ef09f03551aa1780686739,namanjain12/numpy_final:e908bfa9977a45b311ef09f03551aa1780686739,swe,swe,True,True
numpy:e90e254a916610d2576fa5c2e1627b1d8d530d20,numpy,e90e254a916610d2576fa5c2e1627b1d8d530d20,namanjain12/numpy_final:e90e254a916610d2576fa5c2e1627b1d8d530d20,swe,swe,True,True
numpy:e97975a2027e81d93ccdc96ab767653773b3cc04,numpy,e97975a2027e81d93ccdc96ab767653773b3cc04,namanjain12/numpy_final:e97975a2027e81d93ccdc96ab767653773b3cc04,swe,swe,True,True
numpy:e988535a06c8150e28e6858d7be0a5d2f7e08fa9,numpy,e988535a06c8150e28e6858d7be0a5d2f7e08fa9,namanjain12/numpy_final:e988535a06c8150e28e6858d7be0a5d2f7e08fa9,swe,swe,True,True
numpy:ea1036cc11d74d7f2a795723f12ab28456e5ab62,numpy,ea1036cc11d74d7f2a795723f12ab28456e5ab62,namanjain12/numpy_final:ea1036cc11d74d7f2a795723f12ab28456e5ab62,swe,swe,True,True
numpy:ea5202880e2e1876d9baa2a65e7987c99be0459b,numpy,ea5202880e2e1876d9baa2a65e7987c99be0459b,namanjain12/numpy_final:ea5202880e2e1876d9baa2a65e7987c99be0459b,swe,swe,True,True
numpy:ea927d961dfc32b6963aed3b3a10bc51c12543df,numpy,ea927d961dfc32b6963aed3b3a10bc51c12543df,namanjain12/numpy_final:ea927d961dfc32b6963aed3b3a10bc51c12543df,swe,swe,True,True
numpy:ea9775606c8303a3fd65fdf21a4a02846cef971e,numpy,ea9775606c8303a3fd65fdf21a4a02846cef971e,namanjain12/numpy_final:ea9775606c8303a3fd65fdf21a4a02846cef971e,swe,swe,True,True
numpy:eadc135a5f2ab577748188770af66feafe87859d,numpy,eadc135a5f2ab577748188770af66feafe87859d,namanjain12/numpy_final:eadc135a5f2ab577748188770af66feafe87859d,swe,swe,True,True
numpy:ebe2cfb68586208bb096a575a603d00da5ee3887,numpy,ebe2cfb68586208bb096a575a603d00da5ee3887,namanjain12/numpy_final:ebe2cfb68586208bb096a575a603d00da5ee3887,swe,swe,True,True
numpy:ec436fd83e9fb487f095c63dae66eacb66ebc914,numpy,ec436fd83e9fb487f095c63dae66eacb66ebc914,namanjain12/numpy_final:ec436fd83e9fb487f095c63dae66eacb66ebc914,swe,swe,True,True
numpy:ed29bda33ae752b781df6ee02a91c1456884d441,numpy,ed29bda33ae752b781df6ee02a91c1456884d441,namanjain12/numpy_final:ed29bda33ae752b781df6ee02a91c1456884d441,swe,swe,True,True
numpy:ed300480512029be7fbd031251a280964341acfe,numpy,ed300480512029be7fbd031251a280964341acfe,namanjain12/numpy_final:ed300480512029be7fbd031251a280964341acfe,swe,swe,True,True
numpy:ed527cd7b28a76c8ecb2bd0e32a74a03767916bb,numpy,ed527cd7b28a76c8ecb2bd0e32a74a03767916bb,namanjain12/numpy_final:ed527cd7b28a76c8ecb2bd0e32a74a03767916bb,swe,swe,True,True
numpy:ed75d97949efac09189ddafa165dd7ec875612c1,numpy,ed75d97949efac09189ddafa165dd7ec875612c1,namanjain12/numpy_final:ed75d97949efac09189ddafa165dd7ec875612c1,swe,swe,True,True
numpy:ed805307a3a30e9990dca0a7cac73618fc6c3f21,numpy,ed805307a3a30e9990dca0a7cac73618fc6c3f21,namanjain12/numpy_final:ed805307a3a30e9990dca0a7cac73618fc6c3f21,swe,swe,True,True
numpy:eef0e0ead3107d45c940480a40f66b7077f190bb,numpy,eef0e0ead3107d45c940480a40f66b7077f190bb,namanjain12/numpy_final:eef0e0ead3107d45c940480a40f66b7077f190bb,swe,swe,True,True
numpy:ef2cfe12c49ab377cfbf2f54993699b92229b907,numpy,ef2cfe12c49ab377cfbf2f54993699b92229b907,namanjain12/numpy_final:ef2cfe12c49ab377cfbf2f54993699b92229b907,swe,swe,True,True
numpy:ef639359f4862762d97c215990f86a7a622c0f0d,numpy,ef639359f4862762d97c215990f86a7a622c0f0d,namanjain12/numpy_final:ef639359f4862762d97c215990f86a7a622c0f0d,swe,swe,True,True
numpy:efa1bd2c0de6cd9c07b410002f2e1c0bae8cf385,numpy,efa1bd2c0de6cd9c07b410002f2e1c0bae8cf385,namanjain12/numpy_final:efa1bd2c0de6cd9c07b410002f2e1c0bae8cf385,swe,swe,True,True
numpy:f01d1a6a5c381a4406d92db2993bf01b8e849b8c,numpy,f01d1a6a5c381a4406d92db2993bf01b8e849b8c,namanjain12/numpy_final:f01d1a6a5c381a4406d92db2993bf01b8e849b8c,swe,swe,True,True
numpy:f0c9703bd4bbc8d31c6ef5d94c141ec766f33dbc,numpy,f0c9703bd4bbc8d31c6ef5d94c141ec766f33dbc,namanjain12/numpy_final:f0c9703bd4bbc8d31c6ef5d94c141ec766f33dbc,swe,swe,True,True
numpy:f0e37e8088e55307ad33791a03cb3989f1b8118c,numpy,f0e37e8088e55307ad33791a03cb3989f1b8118c,namanjain12/numpy_final:f0e37e8088e55307ad33791a03cb3989f1b8118c,swe,swe,True,True
numpy:f0f8d6e412c62643ef702c1a46352f0ef267a1a1,numpy,f0f8d6e412c62643ef702c1a46352f0ef267a1a1,namanjain12/numpy_final:f0f8d6e412c62643ef702c1a46352f0ef267a1a1,swe,swe,True,True
numpy:f0ffd58e7dbe8f4b111b0c090e8df0c3b779e1fe,numpy,f0ffd58e7dbe8f4b111b0c090e8df0c3b779e1fe,namanjain12/numpy_final:f0ffd58e7dbe8f4b111b0c090e8df0c3b779e1fe,swe,swe,True,True
numpy:f107d38b0513290307fa83dccebfe7db897d87b4,numpy,f107d38b0513290307fa83dccebfe7db897d87b4,namanjain12/numpy_final:f107d38b0513290307fa83dccebfe7db897d87b4,swe,swe,True,True
numpy:f12c63297fecdff294af209032d0690c6c2a1c0d,numpy,f12c63297fecdff294af209032d0690c6c2a1c0d,namanjain12/numpy_final:f12c63297fecdff294af209032d0690c6c2a1c0d,swe,swe,True,True
numpy:f17f229a4a5def56282df4a7e51461c9374385d8,numpy,f17f229a4a5def56282df4a7e51461c9374385d8,namanjain12/numpy_final:f17f229a4a5def56282df4a7e51461c9374385d8,swe,swe,True,True
numpy:f1cfc4f00cb61a363976ea0e38c80500ab91d172,numpy,f1cfc4f00cb61a363976ea0e38c80500ab91d172,namanjain12/numpy_final:f1cfc4f00cb61a363976ea0e38c80500ab91d172,swe,swe,True,True
numpy:f28615092d6cd7f849dd09d0dc57471af7def143,numpy,f28615092d6cd7f849dd09d0dc57471af7def143,namanjain12/numpy_final:f28615092d6cd7f849dd09d0dc57471af7def143,swe,swe,True,True
numpy:f28957d2a9411958a6952687be9c4dcd1be2a23a,numpy,f28957d2a9411958a6952687be9c4dcd1be2a23a,namanjain12/numpy_final:f28957d2a9411958a6952687be9c4dcd1be2a23a,swe,swe,True,True
numpy:f297d317f9d2355228fb3a265e9ff3c69e37b1e2,numpy,f297d317f9d2355228fb3a265e9ff3c69e37b1e2,namanjain12/numpy_final:f297d317f9d2355228fb3a265e9ff3c69e37b1e2,swe,swe,True,True
numpy:f30b2564d3923b2c307a026e4a22d20bc19872f0,numpy,f30b2564d3923b2c307a026e4a22d20bc19872f0,namanjain12/numpy_final:f30b2564d3923b2c307a026e4a22d20bc19872f0,swe,swe,True,True
numpy:f3682860cfe28cd73f46ae290add5d6fdbe43c89,numpy,f3682860cfe28cd73f46ae290add5d6fdbe43c89,namanjain12/numpy_final:f3682860cfe28cd73f46ae290add5d6fdbe43c89,swe,swe,True,True
numpy:f3e7ef7f034bddcee856f6722db7035ba549ef19,numpy,f3e7ef7f034bddcee856f6722db7035ba549ef19,namanjain12/numpy_final:f3e7ef7f034bddcee856f6722db7035ba549ef19,swe,swe,True,True
numpy:f457a1a9e9b5e5fff92dd5735052e7654b167de7,numpy,f457a1a9e9b5e5fff92dd5735052e7654b167de7,namanjain12/numpy_final:f457a1a9e9b5e5fff92dd5735052e7654b167de7,swe,swe,True,True
numpy:f4be1039d6fe3e4fdc157a22e8c071ac10651997,numpy,f4be1039d6fe3e4fdc157a22e8c071ac10651997,namanjain12/numpy_final:f4be1039d6fe3e4fdc157a22e8c071ac10651997,swe,swe,True,True
numpy:f55516951b77baa475a3e712f5f7cb831fb90c0a,numpy,f55516951b77baa475a3e712f5f7cb831fb90c0a,namanjain12/numpy_final:f55516951b77baa475a3e712f5f7cb831fb90c0a,swe,swe,True,True
numpy:f7eb37f16d7abff1d11987dced498ce923088001,numpy,f7eb37f16d7abff1d11987dced498ce923088001,namanjain12/numpy_final:f7eb37f16d7abff1d11987dced498ce923088001,swe,swe,True,True
numpy:f7f87596aee84daba42d90736af2eeb740eb14f7,numpy,f7f87596aee84daba42d90736af2eeb740eb14f7,namanjain12/numpy_final:f7f87596aee84daba42d90736af2eeb740eb14f7,swe,swe,True,True
numpy:f880b1aa7583d7c3dfc111a8b79e7e7ba364baf2,numpy,f880b1aa7583d7c3dfc111a8b79e7e7ba364baf2,namanjain12/numpy_final:f880b1aa7583d7c3dfc111a8b79e7e7ba364baf2,swe,swe,True,True
numpy:f896f50fc8b4ad6a38eda286ed0d3d5560759ead,numpy,f896f50fc8b4ad6a38eda286ed0d3d5560759ead,namanjain12/numpy_final:f896f50fc8b4ad6a38eda286ed0d3d5560759ead,swe,swe,True,True
numpy:f902cfd0e10f3ceba461dd2cdce0c534674578e7,numpy,f902cfd0e10f3ceba461dd2cdce0c534674578e7,namanjain12/numpy_final:f902cfd0e10f3ceba461dd2cdce0c534674578e7,swe,swe,True,True
numpy:f9355942f6ef7c5d27691c4571096234efb67a2b,numpy,f9355942f6ef7c5d27691c4571096234efb67a2b,namanjain12/numpy_final:f9355942f6ef7c5d27691c4571096234efb67a2b,swe,swe,True,True
numpy:f9bed20bffd88bce06dbc8be200179edfe7580a4,numpy,f9bed20bffd88bce06dbc8be200179edfe7580a4,namanjain12/numpy_final:f9bed20bffd88bce06dbc8be200179edfe7580a4,swe,swe,True,True
numpy:f9e0771632428e7594ad3106019cc6cb96498b64,numpy,f9e0771632428e7594ad3106019cc6cb96498b64,namanjain12/numpy_final:f9e0771632428e7594ad3106019cc6cb96498b64,swe,swe,True,True
numpy:fa31422a411ef470fc38f9f11b4835911a626736,numpy,fa31422a411ef470fc38f9f11b4835911a626736,namanjain12/numpy_final:fa31422a411ef470fc38f9f11b4835911a626736,swe,swe,True,True
numpy:fa56437c4eb4ca0c2a97597700a3fc6ad36963fa,numpy,fa56437c4eb4ca0c2a97597700a3fc6ad36963fa,namanjain12/numpy_final:fa56437c4eb4ca0c2a97597700a3fc6ad36963fa,swe,swe,True,True
numpy:fad2ad1631774690e594e076cf07613a072ca980,numpy,fad2ad1631774690e594e076cf07613a072ca980,namanjain12/numpy_final:fad2ad1631774690e594e076cf07613a072ca980,swe,swe,True,True
numpy:fba3140f31e67487666529e66241047517a72bcb,numpy,fba3140f31e67487666529e66241047517a72bcb,namanjain12/numpy_final:fba3140f31e67487666529e66241047517a72bcb,swe,swe,True,True
numpy:fc5d32af378dcb86ec05fd0a2b63c5bdaef37cc8,numpy,fc5d32af378dcb86ec05fd0a2b63c5bdaef37cc8,namanjain12/numpy_final:fc5d32af378dcb86ec05fd0a2b63c5bdaef37cc8,swe,swe,True,True
numpy:fd3b0fc2481cfe2aad960fe05baf11be46a0dd3f,numpy,fd3b0fc2481cfe2aad960fe05baf11be46a0dd3f,namanjain12/numpy_final:fd3b0fc2481cfe2aad960fe05baf11be46a0dd3f,swe,swe,True,True
numpy:fd60d2c8c4df02d1038105fb2b215744775daa74,numpy,fd60d2c8c4df02d1038105fb2b215744775daa74,namanjain12/numpy_final:fd60d2c8c4df02d1038105fb2b215744775daa74,swe,swe,True,True
numpy:fda7484cb572c8e6b50173784cb1498aca03a4e5,numpy,fda7484cb572c8e6b50173784cb1498aca03a4e5,namanjain12/numpy_final:fda7484cb572c8e6b50173784cb1498aca03a4e5,swe,swe,True,True
numpy:fdedd16f31ee8f35b500d3585bf934b97154d878,numpy,fdedd16f31ee8f35b500d3585bf934b97154d878,namanjain12/numpy_final:fdedd16f31ee8f35b500d3585bf934b97154d878,swe,swe,True,True
numpy:fdfc4807cbe2de71f74053c45ae0de383332c4e1,numpy,fdfc4807cbe2de71f74053c45ae0de383332c4e1,namanjain12/numpy_final:fdfc4807cbe2de71f74053c45ae0de383332c4e1,swe,swe,True,True
numpy:fe0cb80d225508813de21e048c2f1529c2dc6a75,numpy,fe0cb80d225508813de21e048c2f1529c2dc6a75,namanjain12/numpy_final:fe0cb80d225508813de21e048c2f1529c2dc6a75,swe,swe,True,True
numpy:fe16f8322e7a45269df7d1631e9ac6216d17f05f,numpy,fe16f8322e7a45269df7d1631e9ac6216d17f05f,namanjain12/numpy_final:fe16f8322e7a45269df7d1631e9ac6216d17f05f,swe,swe,True,True
numpy:fe1c1fbac3dbd0d314b96ad95447e370dceae079,numpy,fe1c1fbac3dbd0d314b96ad95447e370dceae079,namanjain12/numpy_final:fe1c1fbac3dbd0d314b96ad95447e370dceae079,swe,swe,True,True
numpy:fe46cd691cde2a707ea727d65414cf7285969bbe,numpy,fe46cd691cde2a707ea727d65414cf7285969bbe,namanjain12/numpy_final:fe46cd691cde2a707ea727d65414cf7285969bbe,swe,swe,True,True
numpy:fed44d7c309d0c2fd7c193efa39ba59652a43c44,numpy,fed44d7c309d0c2fd7c193efa39ba59652a43c44,namanjain12/numpy_final:fed44d7c309d0c2fd7c193efa39ba59652a43c44,swe,swe,True,True
numpy:feee90d9e14490daa2439eb37c8511555d073f92,numpy,feee90d9e14490daa2439eb37c8511555d073f92,namanjain12/numpy_final:feee90d9e14490daa2439eb37c8511555d073f92,swe,swe,True,True
numpy:ff12de3f3dead7f522ab5a1076fcef4fbbdf3314,numpy,ff12de3f3dead7f522ab5a1076fcef4fbbdf3314,namanjain12/numpy_final:ff12de3f3dead7f522ab5a1076fcef4fbbdf3314,swe,swe,True,True
numpy:ff8b0b21e0f17dbcc94fc87ba1194dcbbbe15432,numpy,ff8b0b21e0f17dbcc94fc87ba1194dcbbbe15432,namanjain12/numpy_final:ff8b0b21e0f17dbcc94fc87ba1194dcbbbe15432,swe,swe,True,True
numpy:ffb31122739950a0b1ef67d44539613661c9deac,numpy,ffb31122739950a0b1ef67d44539613661c9deac,namanjain12/numpy_final:ffb31122739950a0b1ef67d44539613661c9deac,swe,swe,True,True
orange3:0087fc6667834ac53a623417224c6f47183834cb,orange3,0087fc6667834ac53a623417224c6f47183834cb,namanjain12/orange3_final:0087fc6667834ac53a623417224c6f47183834cb,swe,swe,True,True
orange3:02a06523fe7d4ed74ee4de952591c0765277c63d,orange3,02a06523fe7d4ed74ee4de952591c0765277c63d,namanjain12/orange3_final:02a06523fe7d4ed74ee4de952591c0765277c63d,swe,swe,True,True
orange3:02ad5e6cdac855419c255f2d231f072a36a20baa,orange3,02ad5e6cdac855419c255f2d231f072a36a20baa,namanjain12/orange3_final:02ad5e6cdac855419c255f2d231f072a36a20baa,swe,swe,True,True
orange3:02cc27bb3886543913343532aec7759ded22d171,orange3,02cc27bb3886543913343532aec7759ded22d171,namanjain12/orange3_final:02cc27bb3886543913343532aec7759ded22d171,swe,swe,True,True
orange3:0336aa7c1db58c78c735f4143738193634a9e8b7,orange3,0336aa7c1db58c78c735f4143738193634a9e8b7,namanjain12/orange3_final:0336aa7c1db58c78c735f4143738193634a9e8b7,swe,swe,True,True
