task,repo,n,npass,pass_rate,n_steps,first_step,last_step,mean_step,first_solved_step,early_pass_rate,late_pass_rate,bucket,dynamics,pass_by_step
numpy:f9355942f6ef7c5d27691c4571096234efb67a2b,numpy,8,2,0.25,1,56,56,56.0,56,0.25,0.25,learnable,steady,56:2/8
numpy:00f6ddb9881a9587c915b3db00fa6e99bd025bf3,numpy,24,7,0.2917,3,43,168,105.0,43,0.125,0.375,learnable,steady,43:1/8;104:1/8;168:5/8
numpy:51dc6f4064a4eae2bae764de1579e009160b9a84,numpy,24,7,0.2917,3,41,166,103.0,41,0.25,0.3125,learnable,steady,41:2/8;102:4/8;166:1/8
numpy:6756edfad754ed1b65f44e8fe84cf2c9d2f53ce9,numpy,24,7,0.2917,3,26,152,88.7,26,0.25,0.3125,learnable,steady,26:2/8;88:3/8;152:2/8
numpy:6b8d55e66e532d66e1701ad039b4cda306839b3f,numpy,24,7,0.2917,3,7,132,70.0,7,0.375,0.25,learnable,steady,7:3/8;71:3/8;132:1/8
numpy:6d950b383bff4ac2448b3f6a1e7573e7ea176051,numpy,24,7,0.2917,3,2,127,64.7,2,0.375,0.25,learnable,steady,2:3/8;65:2/8;127:2/8
numpy:70270145f3a77242e59bd3acd5e5e9577ec2a6cc,numpy,24,7,0.2917,3,1,126,63.7,1,0.25,0.3125,learnable,steady,1:2/8;64:4/8;126:1/8
numpy:9ec694b69a231a8de43032711c657d253edbed9d,numpy,24,7,0.2917,3,51,177,113.3,51,0.375,0.25,learnable,steady,51:3/8;112:2/8;177:2/8
numpy:b89849b1213e3384dfd72838672f5869321768db,numpy,24,7,0.2917,3,14,139,76.7,77,0.0,0.4375,learnable,emerging_late,14:0/8;77:2/8;139:5/8
numpy:dc7dafe70a53d6c122091516f34058bd0a6d89e1,numpy,24,7,0.2917,3,34,159,96.3,96,0.0,0.4375,learnable,steady,34:0/8;96:4/8;159:3/8
numpy:dd86461e045557d87a487d1edab9617f0ed4b58f,numpy,24,7,0.2917,3,7,132,69.7,7,0.125,0.375,learnable,steady,7:1/8;70:4/8;132:2/8
numpy:ec436fd83e9fb487f095c63dae66eacb66ebc914,numpy,24,7,0.2917,3,47,173,110.0,47,0.25,0.3125,learnable,steady,47:2/8;110:4/8;173:1/8
numpy:f0f8d6e412c62643ef702c1a46352f0ef267a1a1,numpy,24,7,0.2917,3,14,139,76.7,77,0.0,0.4375,learnable,emerging_late,14:0/8;77:4/8;139:3/8
numpy:079b741cac5c8dee792a9fbeb2c856ba123167b1,numpy,16,5,0.3125,2,56,118,87.0,56,0.25,0.375,learnable,steady,56:2/8;118:3/8
numpy:10bf55e6548e970481baf7b333aeab20743e5b3b,numpy,16,5,0.3125,2,5,68,36.5,5,0.375,0.25,learnable,steady,5:3/8;68:2/8
numpy:10caf75871d895e88378e68b7431f9ee9ca77970,numpy,16,5,0.3125,2,68,130,99.0,68,0.375,0.25,learnable,steady,68:3/8;130:2/8
numpy:3991939341a25000c16171647e4547eaa6d86055,numpy,16,5,0.3125,2,55,118,86.5,55,0.375,0.25,learnable,steady,55:3/8;118:2/8
numpy:44529602509f7af4d103ce968248eafbd51af5be,numpy,16,5,0.3125,2,36,161,98.5,161,0.0,0.625,learnable,emerging_late,36:0/8;161:5/8
numpy:50fde71f1ac0528f40ee216136b33fde41205ef2,numpy,16,5,0.3125,2,5,68,36.5,5,0.125,0.5,learnable,steady,5:1/8;68:4/8
numpy:65e91e4d711b86fe2705202251791a2e30a3c075,numpy,16,5,0.3125,2,78,141,109.5,78,0.25,0.375,learnable,steady,78:2/8;141:3/8
numpy:6bb48b0639322a0f5908996f33c98db62304b839,numpy,16,5,0.3125,2,60,122,91.0,60,0.5,0.125,learnable,steady,60:4/8;122:1/8
numpy:86bf869ef831e0f2165a97c057c5661fc8b5dbf7,numpy,16,5,0.3125,2,49,175,112.0,49,0.375,0.25,learnable,steady,49:3/8;175:2/8
numpy:ad2d26442a4cf39ca378040f56ee928e673ad42a,numpy,16,5,0.3125,2,30,155,92.5,30,0.375,0.25,learnable,steady,30:3/8;155:2/8
numpy:ae56c58db4207bd11100a9d24c9edf7694e34d67,numpy,16,5,0.3125,2,12,137,74.5,137,0.0,0.625,learnable,emerging_late,12:0/8;137:5/8
numpy:b08ce1ad3705b1cfbdb89b3be50c1756c74982c3,numpy,16,5,0.3125,2,57,119,88.0,57,0.25,0.375,learnable,steady,57:2/8;119:3/8
numpy:b50d5d01d4790a4383996e885066b1dcb6412526,numpy,16,5,0.3125,2,31,156,93.5,31,0.375,0.25,learnable,steady,31:3/8;156:2/8
numpy:c61900d5675d4a33a893da5c8e343b6c0c1666dd,numpy,16,5,0.3125,2,61,123,92.0,61,0.125,0.5,learnable,steady,61:1/8;123:4/8
numpy:0767d38c8502aab52424ff9907ac1b63dc138597,numpy,24,8,0.3333,3,7,132,69.7,70,0.0,0.5,learnable,emerging_late,7:0/8;70:5/8;132:3/8
numpy:0c97cdeb1b29776f927fea4830c802e0339ac8dd,numpy,24,8,0.3333,3,36,161,98.0,36,0.25,0.375,learnable,steady,36:2/8;97:2/8;161:4/8
numpy:27e85997067da402a2c2e64b50290bdc0ef4cb48,numpy,24,8,0.3333,3,10,135,73.0,10,0.25,0.375,learnable,steady,10:2/8;74:4/8;135:2/8
numpy:3333e8b4a033f3a10c356d8731fc3867dbc97364,numpy,24,8,0.3333,3,6,131,68.7,6,0.25,0.375,learnable,steady,6:2/8;69:5/8;131:1/8
numpy:5130ef1b3d8cdd984a937ccf8c168d65c91cefc4,numpy,24,8,0.3333,3,7,133,70.3,7,0.125,0.4375,learnable,steady,7:1/8;71:2/8;133:5/8
numpy:57225485fe72ca059e8c7d9fa17a07c3a31ba009,numpy,24,8,0.3333,3,25,151,87.7,87,0.0,0.5,learnable,steady,25:0/8;87:5/8;151:3/8
numpy:61c699e5e1bf8b4b85ffd72a99691138d5674b50,numpy,24,8,0.3333,3,29,154,91.7,29,0.375,0.3125,learnable,steady,29:3/8;92:2/8;154:3/8
numpy:6c130f8a3c6172c8b4476b4d7d56b89b4f7dd5ed,numpy,24,8,0.3333,3,45,171,107.7,45,0.375,0.3125,learnable,steady,45:3/8;107:4/8;171:1/8
numpy:75dbe93dd9250d23eb37c6cb5883281647c66536,numpy,24,8,0.3333,3,10,135,73.0,10,0.375,0.3125,learnable,steady,10:3/8;74:3/8;135:2/8
numpy:98b68bd97f636d56ceee36f2af0122c34ee2c64d,numpy,24,8,0.3333,3,27,153,90.0,27,0.375,0.3125,learnable,steady,27:3/8;90:1/8;153:4/8
numpy:a5322429c56fb2f906e49e4ae5b87533269d8150,numpy,24,8,0.3333,3,20,146,83.0,20,0.375,0.3125,learnable,steady,20:3/8;83:4/8;146:1/8
numpy:071f07030a4a05dc3b5bee4240d746ce39bae89b,numpy,24,9,0.375,3,44,170,106.7,44,0.375,0.375,learnable,steady,44:3/8;106:2/8;170:4/8
numpy:0aa03bef711e57220ad5286f68363e6aca7cdfad,numpy,16,6,0.375,2,24,150,87.0,24,0.5,0.25,learnable,steady,24:4/8;150:2/8
numpy:1765438b5f68eeb5c9b920e8df2760dc8e908cae,numpy,16,6,0.375,2,3,128,65.5,3,0.125,0.625,learnable,steady,3:1/8;128:5/8
numpy:2ad538899928c249af456d93f250ebbd7535dcff,numpy,16,6,0.375,2,57,119,88.0,57,0.5,0.25,learnable,steady,57:4/8;119:2/8
numpy:4f4b0a43c2c5c1441a507a214045a50a1bfc03ed,numpy,24,9,0.375,3,16,142,79.3,16,0.5,0.3125,learnable,steady,16:4/8;80:2/8;142:3/8
numpy:4f84a45086fb248db20ea7f96c369f051c45e41b,numpy,16,6,0.375,2,59,120,89.5,59,0.25,0.5,learnable,steady,59:2/8;120:4/8
numpy:544be6da1b572b4bcff0355bfdaa573887a60830,numpy,24,9,0.375,3,41,166,103.0,41,0.5,0.3125,learnable,steady,41:4/8;102:5/8;166:0/8
numpy:7036842f828fa41f95c333812bccccb3ae469f91,numpy,16,6,0.375,2,49,175,112.0,49,0.25,0.5,learnable,steady,49:2/8;175:4/8
numpy:77a5aab54e10e063773e9aaf0e3730bf0cfefa9b,numpy,24,9,0.375,3,40,165,102.0,40,0.375,0.375,learnable,steady,40:3/8;101:3/8;165:3/8
numpy:7c5a3f4f9135af6ebe33dcd3242ef3e6db115cd6,numpy,24,9,0.375,3,7,132,70.0,7,0.25,0.4375,learnable,steady,7:2/8;71:3/8;132:4/8
numpy:a7e9f4579fa14a3b72af6e723bcbe5549cd6f1c1,numpy,16,6,0.375,2,24,150,87.0,24,0.375,0.375,learnable,steady,24:3/8;150:3/8
numpy:af671c4aada0888e9e38ce0836ed119686e8c5ee,numpy,24,9,0.375,3,23,149,86.0,86,0.0,0.5625,learnable,emerging_late,23:0/8;86:4/8;149:5/8
numpy:c45e445e9fe6bd264aba5a1736f0145ca7bdacc9,numpy,16,6,0.375,2,8,133,70.5,8,0.25,0.5,learnable,steady,8:2/8;133:4/8
numpy:d45cf0b261b4a563f44fa238d34bd55f051f315f,numpy,24,9,0.375,3,52,178,114.7,52,0.5,0.3125,learnable,steady,52:4/8;114:3/8;178:2/8
numpy:d699516f58b8a0293081d58a1358734903c0ac1f,numpy,24,9,0.375,3,50,176,112.3,50,0.5,0.3125,learnable,steady,50:4/8;111:5/8;176:0/8
numpy:dda20349d172ed09b949a3b819eb16a384cd29a8,numpy,16,6,0.375,2,59,121,90.0,59,0.5,0.25,learnable,steady,59:4/8;121:2/8
numpy:dfc567790badcc87822a39f5c35f0dd78b8c1599,numpy,8,3,0.375,1,72,72,72.0,72,0.375,0.375,learnable,steady,72:3/8
numpy:e141d9074e95bbdaa33ce727e9c9baa33d00875a,numpy,24,9,0.375,3,51,177,113.3,51,0.25,0.4375,learnable,steady,51:2/8;112:4/8;177:3/8
numpy:e33b286755401d81a96bb2d847b46c3096ac9903,numpy,8,3,0.375,1,62,62,62.0,62,0.375,0.375,learnable,steady,62:3/8
numpy:e3ed705e5d91b584e9191a20f3a4780d354271ff,numpy,24,9,0.375,3,45,170,107.3,45,0.625,0.25,learnable,steady,45:5/8;107:3/8;170:1/8
numpy:e3f6bf79abcbda070556a8a524080c48be48f3a4,numpy,24,9,0.375,3,16,142,79.0,16,0.375,0.375,learnable,steady,16:3/8;79:4/8;142:2/8
numpy:e6227a0326b503172fa9f95e0544a099ec85e05d,numpy,24,9,0.375,3,16,142,79.0,16,0.375,0.375,learnable,steady,16:3/8;79:2/8;142:4/8
numpy:e8920038ade22a8966fb977e77aa00a82142901b,numpy,24,9,0.375,3,9,134,71.7,9,0.125,0.5,learnable,steady,9:1/8;72:3/8;134:5/8
numpy:f1cfc4f00cb61a363976ea0e38c80500ab91d172,numpy,24,9,0.375,3,13,138,75.3,75,0.0,0.5625,learnable,steady,13:0/8;75:3/8;138:6/8
numpy:fe16f8322e7a45269df7d1631e9ac6216d17f05f,numpy,8,3,0.375,1,61,61,61.0,61,0.375,0.375,learnable,steady,61:3/8
numpy:124c3d809d5b2cca79957299ed126efd1300dffe,numpy,24,10,0.4167,3,17,143,80.0,17,0.625,0.3125,learnable,steady,17:5/8;80:1/8;143:4/8
numpy:25010c16edbe54ac9449ccac9d8f1da0c2d97cb0,numpy,24,10,0.4167,3,47,173,109.7,47,0.375,0.4375,learnable,steady,47:3/8;109:4/8;173:3/8
numpy:6a1f114a16af42c832f39a2f98d0df86efc2e98a,numpy,24,10,0.4167,3,13,138,75.7,13,0.375,0.4375,learnable,steady,13:3/8;76:6/8;138:1/8
numpy:8da9c711446a5f2dc5b7ec400358ccdd208055fc,numpy,24,10,0.4167,3,48,174,110.7,48,0.375,0.4375,learnable,steady,48:3/8;110:4/8;174:3/8
numpy:8efd1e70a7789befc7a85a0b52254c68f7ae408a,numpy,24,10,0.4167,3,35,160,97.0,35,0.125,0.5625,learnable,steady,35:1/8;96:4/8;160:5/8
numpy:9df514382c0b7c8fdaa979f66054285d69afee4d,numpy,24,10,0.4167,3,11,136,73.7,11,0.375,0.4375,learnable,steady,11:3/8;74:3/8;136:4/8
numpy:9fe3554b33ed1c3e7c8c78a8ac97322c0a16f7cb,numpy,24,10,0.4167,3,47,174,110.3,47,0.375,0.4375,learnable,steady,47:3/8;110:6/8;174:1/8
numpy:a9089242268d234c9f213af14c62a0a733f84a04,numpy,24,10,0.4167,3,21,147,84.3,21,0.375,0.4375,learnable,steady,21:3/8;85:5/8;147:2/8
numpy:be11c06de7cf128c364c33dafbdecd2372f322e6,numpy,24,10,0.4167,3,39,164,101.0,39,0.75,0.25,learnable,steady,39:6/8;100:4/8;164:0/8
numpy:c23bd98de665733dd090636f38b6aacf9f99450b,numpy,24,10,0.4167,3,50,176,112.7,50,0.25,0.5,learnable,steady,50:2/8;112:4/8;176:4/8
numpy:df00a6fa1afca742288a75c7b883f901668e0619,numpy,24,10,0.4167,3,53,179,115.7,53,0.5,0.375,learnable,steady,53:4/8;115:3/8;179:3/8
numpy:e571559ded7f041acdb5130f5f8722fea44ff4ad,numpy,24,10,0.4167,3,4,129,66.7,4,0.375,0.4375,learnable,steady,4:3/8;67:4/8;129:3/8
numpy:e744b031c20a9ca8fd550f2c51637cdbc8a40307,numpy,24,10,0.4167,3,26,152,88.7,26,0.375,0.4375,learnable,steady,26:3/8;88:3/8;152:4/8
numpy:f7eb37f16d7abff1d11987dced498ce923088001,numpy,24,10,0.4167,3,34,159,96.3,34,0.625,0.3125,learnable,steady,34:5/8;96:2/8;159:3/8
numpy:07709f3040da23e57defd003cfa761ba3311b1b8,numpy,16,7,0.4375,2,59,121,90.0,59,0.625,0.25,learnable,steady,59:5/8;121:2/8
numpy:0dc55882a976630d832ebebdb58350d9c26205fe,numpy,16,7,0.4375,2,27,90,58.5,27,0.375,0.5,learnable,steady,27:3/8;90:4/8
numpy:17440d692dd648159c304676772ac1d5c6e40288,numpy,16,7,0.4375,2,64,125,94.5,64,0.125,0.75,learnable,steady,64:1/8;125:6/8
numpy:27bfcdbe13e256d353ca0bd868c8cdb38dbd82e2,numpy,16,7,0.4375,2,63,125,94.0,63,0.375,0.5,learnable,steady,63:3/8;125:4/8
numpy:2f1e27610453f901e81cd892b2aa3b3a2ac30819,numpy,16,7,0.4375,2,49,175,112.0,49,0.5,0.375,learnable,steady,49:4/8;175:3/8
numpy:431740e8a04855f8cdf2f720752e462a9cf69269,numpy,16,7,0.4375,2,55,118,86.5,55,0.625,0.25,learnable,steady,55:5/8;118:2/8
numpy:443a49a271e6d7c4c1dda72fe721eaed318ff764,numpy,16,7,0.4375,2,69,130,99.5,69,0.375,0.5,learnable,steady,69:3/8;130:4/8
numpy:4b228a5d52df82c95f28634525b1c2ba412b1929,numpy,16,7,0.4375,2,57,119,88.0,57,0.875,0.0,learnable,lost_late,57:7/8;119:0/8
numpy:d89bc4bbf541affbcf87498ff4af86b9451480cd,numpy,16,7,0.4375,2,69,130,99.5,69,0.375,0.5,learnable,steady,69:3/8;130:4/8
numpy:f896f50fc8b4ad6a38eda286ed0d3d5560759ead,numpy,16,7,0.4375,2,69,130,99.5,69,0.375,0.5,learnable,steady,69:3/8;130:4/8
numpy:003bdc25b75566de64a90e223338b4bd4565155a,numpy,24,11,0.4583,3,18,144,81.0,18,0.125,0.625,learnable,steady,18:1/8;81:5/8;144:5/8
numpy:12668b65791ef5a5104007e26c53e598b4416235,numpy,24,11,0.4583,3,41,166,103.0,41,0.5,0.4375,learnable,steady,41:4/8;102:4/8;166:3/8
numpy:1392888ec4ddb37d4fa7bbb9231712af0dda4ea6,numpy,24,11,0.4583,3,31,156,93.3,31,0.375,0.5,learnable,steady,31:3/8;93:2/8;156:6/8
numpy:22d917776b80dc7cef683fc17f4ea15b1ce98fcc,numpy,24,11,0.4583,3,10,135,72.7,10,0.125,0.625,learnable,steady,10:1/8;73:5/8;135:5/8
numpy:5e74e9d5996419dd10c30e5d397f2a0dcf2ca0a9,numpy,24,11,0.4583,3,30,155,92.3,30,0.5,0.4375,learnable,steady,30:4/8;92:5/8;155:2/8
numpy:6ce33a18a62fbc42af2c7a325130f705740c2a1e,numpy,24,11,0.4583,3,26,152,88.7,26,0.5,0.4375,learnable,steady,26:4/8;88:5/8;152:2/8
numpy:8ca9221ec58e65dbf2ac9d669de216c0366088c1,numpy,24,11,0.4583,3,23,149,86.0,23,0.5,0.4375,learnable,steady,23:4/8;86:3/8;149:4/8
numpy:8ea9e8bf13e4292d02e9ea5af2f4d10c07e02459,numpy,24,11,0.4583,3,7,132,69.7,7,0.25,0.5625,learnable,steady,7:2/8;70:4/8;132:5/8
numpy:918a167c30a7e19f0c0061f5e09e7637b1e04591,numpy,24,11,0.4583,3,35,160,97.3,35,0.625,0.375,learnable,steady,35:5/8;97:3/8;160:3/8
numpy:cb89f88af361f045c560886b1268038ba5ea9cc2,numpy,24,11,0.4583,3,51,177,113.7,51,0.375,0.5,learnable,steady,51:3/8;113:5/8;177:3/8
numpy:d0b3f8f4213ee2d285be7d410a0cd7a1a601a7bd,numpy,24,11,0.4583,3,6,131,68.7,6,0.25,0.5625,learnable,steady,6:2/8;69:4/8;131:5/8
numpy:dbd2324d8e28dcdac53f800cc3d11158bac3ff7b,numpy,24,11,0.4583,3,13,138,75.3,13,0.25,0.5625,learnable,steady,13:2/8;75:5/8;138:4/8
numpy:e77b53a880edf16808488084c67ef090c69b3258,numpy,24,11,0.4583,3,44,169,106.3,44,0.25,0.5625,learnable,steady,44:2/8;106:5/8;169:4/8
numpy:e90e254a916610d2576fa5c2e1627b1d8d530d20,numpy,24,11,0.4583,3,33,158,95.0,33,0.75,0.3125,learnable,steady,33:6/8;94:1/8;158:4/8
numpy:fe46cd691cde2a707ea727d65414cf7285969bbe,numpy,24,11,0.4583,3,37,162,99.0,37,0.75,0.3125,learnable,steady,37:6/8;98:3/8;162:2/8
numpy:0f0474e5c1bd159fac53c0f056c7c18c605cd0dd,numpy,24,12,0.5,3,8,133,70.7,8,0.375,0.5625,learnable,steady,8:3/8;71:4/8;133:5/8
numpy:1147490663d36b05fad8dcce1e104601c2724560,numpy,24,12,0.5,3,33,158,95.3,33,0.375,0.5625,learnable,steady,33:3/8;95:5/8;158:4/8
numpy:23bc50db7b5d17758cb0a1ce82c3d2fc07164306,numpy,16,8,0.5,2,55,117,86.0,55,0.375,0.625,learnable,steady,55:3/8;117:5/8
numpy:284523848164454f8d3f780824c1a827477c9957,numpy,16,8,0.5,2,63,124,93.5,63,0.5,0.5,learnable,steady,63:4/8;124:4/8
numpy:3563c62b62bfb0c537b1d32a352dbccf18c1b291,numpy,24,12,0.5,3,25,151,88.0,25,0.625,0.4375,learnable,steady,25:5/8;88:3/8;151:4/8
numpy:43d4aa5de8a991fa40c9976280cef5b4b080a806,numpy,16,8,0.5,2,23,149,86.0,23,0.75,0.25,learnable,steady,23:6/8;149:2/8
numpy:504b287bdf4745256044f336f17c88ddcb0175dd,numpy,24,12,0.5,3,19,145,82.3,19,0.25,0.625,learnable,steady,19:2/8;83:4/8;145:6/8
numpy:849756ff1582ad46d14b7ff621a6e524337304f9,numpy,8,4,0.5,1,8,8,8.0,8,0.5,0.5,learnable,steady,8:4/8
numpy:99f605c4545597e9a3bdf66f97b98da30f78ae33,numpy,8,4,0.5,1,36,36,36.0,36,0.5,0.5,learnable,steady,36:4/8
numpy:9a90abf995d0d8d9e96992a083dc55a41a93254f,numpy,8,4,0.5,1,122,122,122.0,122,0.5,0.5,learnable,steady,122:4/8
numpy:9c3d2474b391bd110ef7ade1ecc54acfe41e6f2a,numpy,16,8,0.5,2,60,122,91.0,60,0.375,0.625,learnable,steady,60:3/8;122:5/8
numpy:9cc7bc3ad4e3e95f76ec1036adf45990d204a756,numpy,24,12,0.5,3,6,131,69.0,6,0.125,0.6875,learnable,steady,6:1/8;70:5/8;131:6/8
numpy:bdd318bc00e1c0ba68ca81b3603f3d3cdaa0a10c,numpy,24,12,0.5,3,30,155,92.3,30,0.375,0.5625,learnable,steady,30:3/8;92:3/8;155:6/8
numpy:c360f1ebb09cca42c32f715aa2b730ef9874fde4,numpy,8,4,0.5,1,4,4,4.0,4,0.5,0.5,learnable,steady,4:4/8
numpy:c3cd4bfa57992bb804f5efc41e93e5354d7dfef3,numpy,16,8,0.5,2,4,129,66.5,4,0.625,0.375,learnable,steady,4:5/8;129:3/8
numpy:c8a09822c707f320d8c8ac242a8628de690a5899,numpy,24,12,0.5,3,39,164,101.0,39,0.625,0.4375,learnable,steady,39:5/8;100:2/8;164:5/8
numpy:d5a67b5b421c12cc46d9bcd07ddc4b91c1e5fef3,numpy,16,8,0.5,2,7,132,69.5,7,0.5,0.5,learnable,steady,7:4/8;132:4/8
numpy:fd60d2c8c4df02d1038105fb2b215744775daa74,numpy,16,8,0.5,2,31,156,93.5,31,0.875,0.125,learnable,steady,31:7/8;156:1/8
numpy:fdedd16f31ee8f35b500d3585bf934b97154d878,numpy,24,12,0.5,3,33,158,95.3,33,0.625,0.4375,learnable,steady,33:5/8;95:4/8;158:3/8
numpy:1be850b0782a1dcbb3da22fb9d5c74c3ce367936,numpy,24,13,0.5417,3,24,150,87.0,24,0.25,0.6875,learnable,steady,24:2/8;87:5/8;150:6/8
numpy:3071778e37112377b592b180769f0a44496dc2da,numpy,24,13,0.5417,3,22,148,85.0,22,0.125,0.75,learnable,steady,22:1/8;85:6/8;148:6/8
numpy:4feb97e66000b17baa15b8486a7c1f9608865e78,numpy,24,13,0.5417,3,35,160,97.0,35,0.375,0.625,learnable,steady,35:3/8;96:4/8;160:6/8
numpy:5847a1b2d4252582cd4648972780e5428c42ba1e,numpy,24,13,0.5417,3,20,146,83.0,20,0.875,0.375,learnable,steady,20:7/8;83:2/8;146:4/8
numpy:61640a849557c4460101875fd9657b3c8aaccb6d,numpy,24,13,0.5417,3,30,155,92.3,30,0.75,0.4375,learnable,steady,30:6/8;92:4/8;155:3/8
numpy:7ed541ce3a91eeeb951d9e5b000cd68ebbda794c,numpy,24,13,0.5417,3,27,153,90.0,27,0.375,0.625,learnable,steady,27:3/8;90:4/8;153:6/8
numpy:98f186f4ea336138c31c471d18dccc6d9663ced7,numpy,24,13,0.5417,3,7,132,69.7,7,0.625,0.5,learnable,steady,7:5/8;70:4/8;132:4/8
numpy:9bfd76e1ce1adb9a36591eb0c9a4f6ef146d317d,numpy,24,13,0.5417,3,25,151,87.7,25,0.5,0.5625,learnable,steady,25:4/8;87:2/8;151:7/8
numpy:a2c4d3230d58a5c4569ab2c7f13bdf9499b71dd4,numpy,24,13,0.5417,3,22,148,85.3,22,0.5,0.5625,learnable,steady,22:4/8;86:6/8;148:3/8
numpy:a866fdd2c9481de18241a27778679013042d5349,numpy,24,13,0.5417,3,34,159,96.0,34,0.25,0.6875,learnable,steady,34:2/8;95:5/8;159:6/8
numpy:b3a087ca99506cf7d0b6f88c130efb8718d9d926,numpy,24,13,0.5417,3,21,148,84.7,21,0.5,0.5625,learnable,steady,21:4/8;85:5/8;148:4/8
numpy:bcae38abb15ef27fea0c581f122ff5a79574277f,numpy,24,13,0.5417,3,12,137,74.7,12,0.625,0.5,learnable,steady,12:5/8;75:3/8;137:5/8
numpy:beac50cf98f450539dcdeee0273cfe5175d45d26,numpy,24,13,0.5417,3,43,168,105.3,43,0.5,0.5625,learnable,steady,43:4/8;105:5/8;168:4/8
numpy:d0224de082a7a1786bdf1df20fdc4e58990f9789,numpy,24,13,0.5417,3,35,161,97.7,35,0.125,0.75,learnable,steady,35:1/8;97:7/8;161:5/8
numpy:ffb31122739950a0b1ef67d44539613661c9deac,numpy,24,13,0.5417,3,50,176,112.3,50,0.125,0.75,learnable,steady,50:1/8;111:7/8;176:5/8
numpy:0bc686818d9e08dbd44715d3c9ff8821d677ec88,numpy,16,9,0.5625,2,108,172,140.0,108,0.5,0.625,learnable,steady,108:4/8;172:5/8
numpy:3edf1a43987be276459e01c4afa7bbc6c74e7144,numpy,16,9,0.5625,2,57,119,88.0,57,0.375,0.75,learnable,steady,57:3/8;119:6/8
numpy:5c7c696db3441ada1d66a26d907d39f2a5ae5049,numpy,16,9,0.5625,2,30,155,92.5,30,0.5,0.625,learnable,steady,30:4/8;155:5/8
numpy:a2780f090502291013802a7d61cbe7cc4f0f84de,numpy,16,9,0.5625,2,28,90,59.0,28,0.625,0.5,learnable,steady,28:5/8;90:4/8
numpy:c08ec57b08f3342b3063314f1f4bb284aa60b787,numpy,16,9,0.5625,2,79,141,110.0,79,0.375,0.75,learnable,steady,79:3/8;141:6/8
numpy:e24895ce5c6568296b375b1fa5b15785f5d475e6,numpy,16,9,0.5625,2,71,133,102.0,71,0.625,0.5,learnable,steady,71:5/8;133:4/8
numpy:02b68f16efaff733e77a12c67ea888dba6827720,numpy,24,14,0.5833,3,2,127,64.7,2,0.25,0.75,learnable,steady,2:2/8;65:5/8;127:7/8
numpy:0c4ebf1cd396f3cfa1e218b2a0e46f1bc84f9614,numpy,24,14,0.5833,3,38,163,100.3,38,0.5,0.625,learnable,steady,38:4/8;100:6/8;163:4/8
numpy:2383bd624992e4ea3e1b9d56f128ccf5d1a9eb5a,numpy,24,14,0.5833,3,20,146,83.0,20,0.5,0.625,learnable,steady,20:4/8;83:6/8;146:4/8
numpy:77703de7a14c66dcba6ee89bdd7b084ba70f056c,numpy,24,14,0.5833,3,35,160,97.3,35,0.625,0.5625,learnable,steady,35:5/8;97:3/8;160:6/8
numpy:7bf34020951f2c99d390870b085843835057e4a7,numpy,24,14,0.5833,3,33,158,95.3,33,0.5,0.625,learnable,steady,33:4/8;95:5/8;158:5/8
numpy:a91f61a429e35a47f6faa025ceb862664dc12609,numpy,24,14,0.5833,3,35,160,97.3,35,0.875,0.4375,learnable,steady,35:7/8;97:3/8;160:4/8
numpy:ca5658bb0e63030011d8a0f30815b34f4dc6dc8a,numpy,24,14,0.5833,3,17,143,80.3,17,0.5,0.625,learnable,steady,17:4/8;81:6/8;143:4/8
numpy:df92d35d711c1f9201132285bde36cd2ca468d42,numpy,24,14,0.5833,3,25,151,87.7,25,0.25,0.75,learnable,steady,25:2/8;87:7/8;151:5/8
numpy:f28957d2a9411958a6952687be9c4dcd1be2a23a,numpy,24,14,0.5833,3,7,132,69.7,7,0.375,0.6875,learnable,steady,7:3/8;70:6/8;132:5/8
numpy:feee90d9e14490daa2439eb37c8511555d073f92,numpy,24,14,0.5833,3,32,157,94.3,32,0.75,0.5,learnable,steady,32:6/8;94:4/8;157:4/8
numpy:0f59087af94b4fba61138334bf8f9c375bf1ae55,numpy,24,15,0.625,3,53,179,115.7,53,0.5,0.6875,learnable,steady,53:4/8;115:7/8;179:4/8
numpy:144197146dec4097baa2783fdd28762015d0e32b,numpy,16,10,0.625,2,69,130,99.5,69,0.75,0.5,learnable,steady,69:6/8;130:4/8
numpy:2c617599340fb4cd08618b8c396a735909c0789e,numpy,16,10,0.625,2,117,181,149.0,117,0.5,0.75,learnable,steady,117:4/8;181:6/8
numpy:2d4a09ca8b0a9781e2c164f5ea233a9794e2b78b,numpy,24,15,0.625,3,21,147,84.3,21,0.625,0.625,learnable,steady,21:5/8;85:5/8;147:5/8
numpy:2f4a965019722c3c56f43433bfa4a99c4c083138,numpy,24,15,0.625,3,52,178,114.7,52,0.5,0.6875,learnable,steady,52:4/8;114:5/8;178:6/8
numpy:36e7513edd1114c3f928be66953d4349273122c0,numpy,16,10,0.625,2,109,172,140.5,109,0.875,0.375,learnable,steady,109:7/8;172:3/8
numpy:3a0587e545e959747d9b501dbf029a4cd6576547,numpy,8,5,0.625,1,62,62,62.0,62,0.625,0.625,learnable,steady,62:5/8
numpy:51ef0c409e20490829218c4d549a3bd4c9b073a2,numpy,24,15,0.625,3,7,132,70.0,7,0.375,0.75,learnable,steady,7:3/8;71:4/8;132:8/8
